"s","birthDate"
"http://dbpedia.org/resource/Michiel_Hazewinkel",1943-06-22
"http://dbpedia.org/resource/Masahiko_Fujiwara",1943-07-09
"http://dbpedia.org/resource/Peter_Giblin",1943-07-10
"http://dbpedia.org/resource/George_Bergman",1943-07-22
"http://dbpedia.org/resource/Robert_Tijdeman",1943-07-30
"http://dbpedia.org/resource/Melvin_Hochster",1943-08-02
"http://dbpedia.org/resource/Béla_Bollobás",1943-08-03
"http://dbpedia.org/resource/Claus_P._Schnorr",1943-08-04
"http://dbpedia.org/resource/Imre_Simon",1943-08-14
"http://dbpedia.org/resource/Michael_Shub",1943-08-17
"http://dbpedia.org/resource/Michèle_Vergne",1943-08-29
"http://dbpedia.org/resource/Alexander_Holevo",1943-09-02
"http://dbpedia.org/resource/Miklós_Simonovits",1943-09-04
"http://dbpedia.org/resource/Beverly_Anderson",1943-09-10
"http://dbpedia.org/resource/Raymond_Ogden",1943-09-19
"http://dbpedia.org/resource/Edward_Neuman",1943-09-19
"http://dbpedia.org/resource/N._S._Rajaram",1943-09-22
"http://dbpedia.org/resource/Bang-Yen_Chen",1943-10-03
"http://dbpedia.org/resource/S._Barry_Cooper",1943-10-09
"http://dbpedia.org/resource/John_Lennox",1943-11-07
"http://dbpedia.org/resource/Klaus_Fischer_(mathematician)",1943-11-12
"http://dbpedia.org/resource/Jeff_Cheeger",1943-12-01
"http://dbpedia.org/resource/Nick_Katz",1943-12-07
"http://dbpedia.org/resource/Victor_Kac",1943-12-19
"http://dbpedia.org/resource/Ted_Hill_(mathematician)",1943-12-28
"http://dbpedia.org/resource/Phoolan_Prasad",1944-01-01
"http://dbpedia.org/resource/Odd_Magnus_Faltinsen",1944-01-09
"http://dbpedia.org/resource/Eli_Turkel",1944-01-22
"http://dbpedia.org/resource/Gilles_Châtelet",1944-02-02
"http://dbpedia.org/resource/Charles_Dwight_Lahr",1944-02-06
"http://dbpedia.org/resource/Avraham_Trahtman",1944-02-10
"http://dbpedia.org/resource/George_B._Purdy",1944-02-20
"http://dbpedia.org/resource/Yuri_Aleksandrovich_Brychkov",1944-02-29
"http://dbpedia.org/resource/Jean-Marc_Fontaine",1944-03-13
"http://dbpedia.org/resource/Thomas_M._Liggett",1944-03-29
"http://dbpedia.org/resource/Michael_Aschbacher",1944-04-08
"http://dbpedia.org/resource/Mourad_Ismail",1944-04-27
"http://dbpedia.org/resource/Robin_Sibson",1944-05-04
"http://dbpedia.org/resource/James_Arthur_(mathematician)",1944-05-18
"http://dbpedia.org/resource/Per_Enflo",1944-05-20
"http://dbpedia.org/resource/Robert_MacPherson_(mathematician)",1944-05-25
"http://dbpedia.org/resource/Nicole_El_Karoui",1944-05-29
"http://dbpedia.org/resource/Haïm_Brezis",1944-06-01
"http://dbpedia.org/resource/Kalyan_Bidhan_Sinha",1944-06-03
"http://dbpedia.org/resource/Udai_Bhan_Tewari",1944-06-18
"http://dbpedia.org/resource/Krystyna_Kuperberg",1944-07-17
"http://dbpedia.org/resource/Anatole_Katok",1944-08-09
"http://dbpedia.org/resource/George_Kempf",1944-08-12
"http://dbpedia.org/resource/Hugh_Lowell_Montgomery",1944-08-26
"http://dbpedia.org/resource/William_Kolakoski",1944-09-17
"http://dbpedia.org/resource/Jean_Taylor",1944-09-17
"http://dbpedia.org/resource/Pierre_Deligne",1944-10-03
"http://dbpedia.org/resource/Melvyn_B._Nathanson",1944-10-10
"http://dbpedia.org/resource/Yuriy_Drozd",1944-10-15
"http://dbpedia.org/resource/Alain_Lascoux",1944-10-17
"http://dbpedia.org/resource/Estate_Khmaladze",1944-10-20
"http://dbpedia.org/resource/Debasis_Mitra",1944-11-03
"http://dbpedia.org/resource/Jean_Jacod",1944-11-13
"http://dbpedia.org/resource/David_Gottlieb_(mathematician)",1944-11-14
"http://dbpedia.org/resource/Jeff_Paris_(mathematician)",1944-11-15
"http://dbpedia.org/resource/Lucio_Russo",1944-11-22
"http://dbpedia.org/resource/Antonio_Ambrosetti",1944-11-25
"http://dbpedia.org/resource/Vance_Faber",1944-12-01
"http://dbpedia.org/resource/Joseph_Hilbe",1944-12-30
"http://dbpedia.org/resource/John_H._Coates",1945-01-26
"http://dbpedia.org/resource/Persi_Diaconis",1945-01-31
"http://dbpedia.org/resource/Louis_Kauffman",1945-02-03
"http://dbpedia.org/resource/Jerry_L._Bona",1945-02-05
"http://dbpedia.org/resource/Samuel_S._Wagstaff_Jr.",1945-02-21
"http://dbpedia.org/resource/Sylvia_Wiegand",1945-03-08
"http://dbpedia.org/resource/Vijay_Kumar_Patodi",1945-03-12
"http://dbpedia.org/resource/Anatoly_Fomenko",1945-03-13
"http://dbpedia.org/resource/Nicholas_Bingham",1945-03-19
"http://dbpedia.org/resource/Bob_Vaughan",1945-03-24
"http://dbpedia.org/resource/Hans_van_Houwelingen",1945-03-25
"http://dbpedia.org/resource/Bernt_Øksendal",1945-04-10
"http://dbpedia.org/resource/Sergei_Vostokov",1945-04-13
"http://dbpedia.org/resource/Joseph_Bernstein",1945-04-18
"http://dbpedia.org/resource/Stephen_A._Fulling",1945-04-29
"http://dbpedia.org/resource/Heinz-Otto_Peitgen",1945-04-30
"http://dbpedia.org/resource/Giulio_Giorello",1945-05-14
"http://dbpedia.org/resource/Nicole_Tomczak-Jaegermann",1945-06-08
"http://dbpedia.org/resource/Tim_Poston",1945-06-19
"http://dbpedia.org/resource/Saharon_Shelah",1945-07-03
"http://dbpedia.org/resource/Jacques_Rougerie_(architect)",1945-07-11
"http://dbpedia.org/resource/Javier_González_Garza",1945-07-12
"http://dbpedia.org/resource/Gopal_Prasad",1945-07-31
"http://dbpedia.org/resource/Michael_Aizenman",1945-08-28
"http://dbpedia.org/resource/Israel_Michael_Sigal",1945-08-31
"http://dbpedia.org/resource/Peter_Eccles_(mathematician)",1945-09-06
"http://dbpedia.org/resource/Oleg_Marichev",1945-09-07
"http://dbpedia.org/resource/Edward_R._Dougherty",1945-09-10
"http://dbpedia.org/resource/Percy_Deift",1945-09-10
"http://dbpedia.org/resource/Vladimir_Vragov",1945-10-02
"http://dbpedia.org/resource/Semën_Samsonovich_Kutateladze",1945-10-02
"http://dbpedia.org/resource/Rajagopalan_Parthasarathy",1945-10-06
"http://dbpedia.org/resource/John_H._Hubbard",1945-10-06
"http://dbpedia.org/resource/Dusa_McDuff",1945-10-18
"http://dbpedia.org/resource/Joos_Ulrich_Heintz",1945-10-27
"http://dbpedia.org/resource/Tarlok_Nath_Shorey",1945-10-30
"http://dbpedia.org/resource/Judith_Roitman",1945-11-12
"http://dbpedia.org/resource/Duncan_Suttles",1945-12-21
"http://dbpedia.org/resource/Menachem_Magidor",1946-01-24
"http://dbpedia.org/resource/Erwin_Lutwak",1946-02-09
"http://dbpedia.org/resource/Gerald_Schwarz",1946-02-15
"http://dbpedia.org/resource/Thomas_William_Körner",1946-02-17
"http://dbpedia.org/resource/Grigory_Margulis",1946-02-24
"http://dbpedia.org/resource/Jaroslav_Nešetřil",1946-03-13
"http://dbpedia.org/resource/John_Morgan_(mathematician)",1946-03-21
"http://dbpedia.org/resource/Rudy_Rucker",1946-03-22
"http://dbpedia.org/resource/Vashishtha_Narayan_Singh",1946-04-02
"http://dbpedia.org/resource/Richard_P._Brent",1946-04-20
"http://dbpedia.org/resource/Joel_Spencer",1946-04-20
"http://dbpedia.org/resource/Celia_Hoyles",1946-05-18
"http://dbpedia.org/resource/George_Lusztig",1946-05-20
"http://dbpedia.org/resource/Armin_B._Cremers",1946-06-07
"http://dbpedia.org/resource/David_Kazhdan",1946-06-20
"http://dbpedia.org/resource/Nigel_Kalton",1946-06-20
"http://dbpedia.org/resource/Günter_Heimbeck",1946-06-23
"http://dbpedia.org/resource/Jürg_Fröhlich",1946-07-04
"http://dbpedia.org/resource/Robert_Mercer",1946-07-11
"http://dbpedia.org/resource/Asghar_Qadir",1946-07-23
"http://dbpedia.org/resource/Nigel_Hitchin",1946-08-02
"http://dbpedia.org/resource/Ed_Corrigan",1946-08-10
"http://dbpedia.org/resource/Jean-Marc_Deshouillers",1946-09-12
"http://dbpedia.org/resource/Tatyana_Shaposhnikova",1946-09-20
"http://dbpedia.org/resource/Ola_Bratteli",1946-10-24
"http://dbpedia.org/resource/Michel_Broué",1946-10-28
"http://dbpedia.org/resource/William_Thurston",1946-10-30
"http://dbpedia.org/resource/Dominique_Perrin",1946-11-05
"http://dbpedia.org/resource/Welington_de_Melo",1946-11-17
"http://dbpedia.org/resource/Philip_Kutzko",1946-11-24
"http://dbpedia.org/resource/Yakov_Eliashberg",1946-12-11
"http://dbpedia.org/resource/Dorian_M._Goldfeld",1947-01-21
"http://dbpedia.org/resource/Peter_Cameron_(mathematician)",1947-01-23
"http://dbpedia.org/resource/Paul_Linden",1947-01-29
"http://dbpedia.org/resource/Masaki_Kashiwara",1947-01-30
"http://dbpedia.org/resource/Guerino_Mazzola",1947-02-02
"http://dbpedia.org/resource/Gábor_J._Székely",1947-02-04
"http://dbpedia.org/resource/Richard_L._Thompson",1947-02-04
"http://dbpedia.org/resource/Gideon_Schechtman",1947-02-14
"http://dbpedia.org/resource/Rodrigo_Arocena",1947-02-23
"http://dbpedia.org/resource/Yuri_Matiyasevich",1947-03-02
"http://dbpedia.org/resource/Keith_Devlin",1947-03-16
"http://dbpedia.org/resource/Augustin_Banyaga",1947-03-31
"http://dbpedia.org/resource/Alain_Connes",1947-04-01
"http://dbpedia.org/resource/David_Eisenbud",1947-04-08
"http://dbpedia.org/resource/Jeremy_Gray",1947-04-25
"http://dbpedia.org/resource/Peter_Gacs",1947-05-09
"http://dbpedia.org/resource/Arnaud_Beauville",1947-05-10
"http://dbpedia.org/resource/Askold_Khovanskii",1947-06-03
"http://dbpedia.org/resource/Gerald_Folland",1947-06-04
"http://dbpedia.org/resource/Joseph_A._Ball_(mathematician)",1947-06-04
"http://dbpedia.org/resource/Gregory_Chaitin",1947-06-25
"http://dbpedia.org/resource/Paolo_Marcellini",1947-06-25
"http://dbpedia.org/resource/Zvi_Galil",1947-06-26
"http://dbpedia.org/resource/Ravi_Agarwal",1947-07-10
"http://dbpedia.org/resource/Sándor_Csörgő",1947-07-16
"http://dbpedia.org/resource/Jean-Pierre_Bourguignon",1947-07-21
"http://dbpedia.org/resource/Sylvia_Nasar",1947-08-17
"http://dbpedia.org/resource/Diana_Shelstad",1947-08-19
"http://dbpedia.org/resource/Anuška_Ferligoj",1947-08-19
"http://dbpedia.org/resource/Arieh_Iserles",1947-09-02
"http://dbpedia.org/resource/Peter_Montgomery_(mathematician)",1947-09-25
"http://dbpedia.org/resource/Rhonda_Hughes",1947-09-28
"http://dbpedia.org/resource/Anatol_Odzijewicz",1947-10-06
"http://dbpedia.org/resource/Jan_H._van_Schuppen",1947-10-06
"http://dbpedia.org/resource/Tadeusz_Iwaniec",1947-10-09
"http://dbpedia.org/resource/Henryk_Iwaniec",1947-10-09
"http://dbpedia.org/resource/Jie-zhong_Zou",1947-10-15
"http://dbpedia.org/resource/Andreas_Blass",1947-10-27
"http://dbpedia.org/resource/Alan_D._Taylor",1947-10-27
"http://dbpedia.org/resource/Robert_Zimmer",1947-11-05
"http://dbpedia.org/resource/Jean-Louis_Colliot-Thélène",1947-12-02
"http://dbpedia.org/resource/Peng_Shige",1947-12-08
"http://dbpedia.org/resource/Georgia_Benkart",1947-12-30
"http://dbpedia.org/resource/Gradimir_Milovanović",1948-01-02
"http://dbpedia.org/resource/Mikhail_Menshikov",1948-01-17
"http://dbpedia.org/resource/Charles_Royal_Johnson",1948-01-28
"http://dbpedia.org/resource/Miles_Reid",1948-01-30
"http://dbpedia.org/resource/Irena_Lasiecka",1948-02-04
"http://dbpedia.org/resource/Miodrag_Petković",1948-02-10
"http://dbpedia.org/resource/Jean-Michel_Bismut",1948-02-26
"http://dbpedia.org/resource/Hamlet_Isakhanli",1948-03-01
"http://dbpedia.org/resource/J._Hyam_Rubinstein",1948-03-07
"http://dbpedia.org/resource/László_Lovász",1948-03-09
"http://dbpedia.org/resource/Maurice_A._de_Gosson",1948-03-13
"http://dbpedia.org/resource/Pertti_Mattila",1948-03-28
"http://dbpedia.org/resource/Robert_L._Devaney",1948-04-09
"http://dbpedia.org/resource/Robert_Tarjan",1948-04-30
"http://dbpedia.org/resource/Arild_Stubhaug",1948-05-05
"http://dbpedia.org/resource/Jan_Saxl",1948-06-05
"http://dbpedia.org/resource/Vladimir_Batagelj",1948-06-14
"http://dbpedia.org/resource/Paul_A._Catlin",1948-06-25
"http://dbpedia.org/resource/Ken_Ribet",1948-06-28
"http://dbpedia.org/resource/Vanya_Mirzoyan",1948-07-05
"http://dbpedia.org/resource/Terence_Gaffney",1948-07-09
"http://dbpedia.org/resource/Alexander_Soifer",1948-08-14
"http://dbpedia.org/resource/Roland_Carl_Backhouse",1948-08-18
"http://dbpedia.org/resource/Peter_Landrock",1948-08-20
"http://dbpedia.org/resource/Cheryl_Praeger",1948-09-07
"http://dbpedia.org/resource/David_A._Cox",1948-09-23
"http://dbpedia.org/resource/Joachim_Cuntz",1948-09-28
"http://dbpedia.org/resource/Michael_Rapoport",1948-10-02
"http://dbpedia.org/resource/Yutaka_Nishiyama",1948-10-21
"http://dbpedia.org/resource/Wolfgang_Hackbusch",1948-10-24
"http://dbpedia.org/resource/Leonid_Levin",1948-11-02
"http://dbpedia.org/resource/Khanindra_Chandra_Chowdhury",1948-11-07
"http://dbpedia.org/resource/Michał_Misiurewicz",1948-11-09
"http://dbpedia.org/resource/Alexander_Abrosimov",1948-11-16
"http://dbpedia.org/resource/Raman_Parimala",1948-11-21
"http://dbpedia.org/resource/Luis_Caffarelli",1948-12-08
"http://dbpedia.org/resource/Eliyahu_Rips",1948-12-12
"http://dbpedia.org/resource/Winnie_Li",1948-12-25
"http://dbpedia.org/resource/Andrew_Ranicki",1948-12-30
"http://dbpedia.org/resource/Eckart_Viehweg",1948-12-30
"http://dbpedia.org/resource/Andreas_Brandstädt",1949-01-17
"http://dbpedia.org/resource/Andrew_Majda",1949-01-30
"http://dbpedia.org/resource/Alexander_Varchenko",1949-02-06
"http://dbpedia.org/resource/Ahmed_Friaa",1949-02-19
"http://dbpedia.org/resource/Zoia_Ceaușescu",1949-02-28
"http://dbpedia.org/resource/Thomas_Zink",1949-04-14
"http://dbpedia.org/resource/Hendrik_Lenstra",1949-04-16
"http://dbpedia.org/resource/Charles_Fefferman",1949-04-18
"http://dbpedia.org/resource/Maurice_Clerc_(mathematician)",1949-04-24
"http://dbpedia.org/resource/John_Toland_(mathematician)",1949-04-28
"http://dbpedia.org/resource/György_Elekes",1949-05-19
"http://dbpedia.org/resource/Tomaž_Pisanski",1949-05-24
"http://dbpedia.org/resource/Karmeshu",1949-05-30
"http://dbpedia.org/resource/András_Frank",1949-06-03
"http://dbpedia.org/resource/Abraham_Neyman",1949-06-14
"http://dbpedia.org/resource/Lenore_Chinn",1949-06-20
"http://dbpedia.org/resource/Karen_Vogtmann",1949-07-13
"http://dbpedia.org/resource/Andrew_Odlyzko",1949-07-23
"http://dbpedia.org/resource/Marc_Yor",1949-07-24
"http://dbpedia.org/resource/Ronald_Rousseau",1949-08-14
"http://dbpedia.org/resource/Juhani_Karhumäki",1949-08-20
"http://dbpedia.org/resource/Steven_Zucker",1949-09-12
"http://dbpedia.org/resource/Victor_Ivrii",1949-10-01
"http://dbpedia.org/resource/Alexander_Rinnooy_Kan",1949-10-05
"http://dbpedia.org/resource/Fan_Chung",1949-10-09
"http://dbpedia.org/resource/Lawrence_C._Evans",1949-11-01
"http://dbpedia.org/resource/Marie_A._Vitulli",1949-11-19
"http://dbpedia.org/resource/Michelle_Schatzman",1949-12-08
"http://dbpedia.org/resource/Uffe_Haagerup",1949-12-19
"http://dbpedia.org/resource/Kay_Wingberg",1949-12-25
"http://dbpedia.org/resource/Andrei_Bolibrukh",1950-01-30
"http://dbpedia.org/resource/Ely_Merzbach",1950-02-11
"http://dbpedia.org/resource/Henk_Broer",1950-02-18
"http://dbpedia.org/resource/José-Miguel_Bernardo",1950-03-12
"http://dbpedia.org/resource/David_Bressoud",1950-03-27
"http://dbpedia.org/resource/Marc_Voorhoeve",1950-04-05
"http://dbpedia.org/resource/Ronald_Gould_(mathematician)",1950-04-15
"http://dbpedia.org/resource/Gheorghe_Moroșanu",1950-04-30
"http://dbpedia.org/resource/Boris_Tsirelson",1950-05-04
"http://dbpedia.org/resource/Sergiu_Klainerman",1950-05-13
"http://dbpedia.org/resource/Vyacheslav_Shokurov",1950-05-18
"http://dbpedia.org/resource/Brigitte_Vallée",1950-06-06
"http://dbpedia.org/resource/Micha_Sharir",1950-06-08
"http://dbpedia.org/resource/Alexander_Boichuk",1950-06-30
"http://dbpedia.org/resource/Doron_Zeilberger",1950-07-02
"http://dbpedia.org/resource/Robert_Guralnick",1950-07-10
"http://dbpedia.org/resource/Piergiorgio_Odifreddi",1950-07-13
"http://dbpedia.org/resource/Paul_Seymour_(mathematician)",1950-07-26
"http://dbpedia.org/resource/Eric_Schechter",1950-08-01
"http://dbpedia.org/resource/Ari_Laptev",1950-08-10
"http://dbpedia.org/resource/Sidney_Graham",1950-08-29
"http://dbpedia.org/resource/John_M._Lee",1950-09-02
"http://dbpedia.org/resource/Zygmunt_Vetulani_(computer_scientist)",1950-09-12
"http://dbpedia.org/resource/Richard_Schoen",1950-10-23
"http://dbpedia.org/resource/Malcolm_J._Williamson",1950-11-02
"http://dbpedia.org/resource/Mark_H._Holmes",1950-11-07
"http://dbpedia.org/resource/Jesús_Ildefonso_Díaz",1950-12-11
"http://dbpedia.org/resource/Eric_Maskin",1950-12-12
"http://dbpedia.org/resource/Geoffrey_Grimmett",1950-12-20
"http://dbpedia.org/resource/Carolyn_S._Gordon",1950-12-26
"http://dbpedia.org/resource/Andrei_Suslin",1950-12-27
"http://dbpedia.org/resource/Clifford_Cocks",1950-12-28
"http://dbpedia.org/resource/Manuel_Carvalheiro",1950-12-30
"http://dbpedia.org/resource/Chris_Brink",1951-01-31
"http://dbpedia.org/resource/G._V._Belyi",1951-02-02
"http://dbpedia.org/resource/Eckehard_Schöll",1951-02-06
"http://dbpedia.org/resource/Shigefumi_Mori",1951-02-23
"http://dbpedia.org/resource/Caroline_Series",1951-03-24
"http://dbpedia.org/resource/Themistocles_M._Rassias",1951-04-02
"http://dbpedia.org/resource/Eduardo_D._Sontag",1951-04-16
"http://dbpedia.org/resource/Michael_Freedman",1951-04-21
"http://dbpedia.org/resource/Ferran_Hurtado",1951-05-08
"http://dbpedia.org/resource/Neithalath_Mohan_Kumar",1951-05-12
"http://dbpedia.org/resource/Frank_Wilczek",1951-05-15
"http://dbpedia.org/resource/Jonathan_Borwein",1951-05-20
"http://dbpedia.org/resource/Lou_van_den_Dries",1951-05-26
"http://dbpedia.org/resource/Hans_Georg_Feichtinger",1951-06-16
"http://dbpedia.org/resource/Eva_Bayer-Fluckiger",1951-06-25
"http://dbpedia.org/resource/Don_Zagier",1951-06-29
"http://dbpedia.org/resource/Vladimir_Zakalyukin",1951-07-09
"http://dbpedia.org/resource/Rebecca_Walo_Omana",1951-07-15
"http://dbpedia.org/resource/Edward_Belbruno",1951-08-02
"http://dbpedia.org/resource/Hiroaki_Terao",1951-08-13
"http://dbpedia.org/resource/Joe_Harris_(mathematician)",1951-08-17
"http://dbpedia.org/resource/Craig_Huneke",1951-08-27
"http://dbpedia.org/resource/Richard_D._Gill",1951-09-11
"http://dbpedia.org/resource/Vera_Pawlowsky-Glahn",1951-09-25
"http://dbpedia.org/resource/David_Trotman",1951-09-27
"http://dbpedia.org/resource/Demetrios_Christodoulou",1951-10-19
"http://dbpedia.org/resource/Philip_Candelas",1951-10-24
"http://dbpedia.org/resource/Norman_C._Beaulieu",1951-11-08
"http://dbpedia.org/resource/Dianne_P._O'Leary",1951-11-20
"http://dbpedia.org/resource/Ivan_Cherednik",1951-12-03
"http://dbpedia.org/resource/Lane_P._Hughston",1951-12-24
"http://dbpedia.org/resource/Riaz_Ahsan",1951-12-24
"http://dbpedia.org/resource/Peter_J._Olver",1952-01-11
"http://dbpedia.org/resource/Kazuya_Kato",1952-01-17
"http://dbpedia.org/resource/Tony_F._Chan",1952-01-20
"http://dbpedia.org/resource/Kenneth_Falconer_(mathematician)",1952-01-25
"http://dbpedia.org/resource/Michel_Talagrand",1952-02-15
"http://dbpedia.org/resource/Martin_J._Taylor",1952-02-18
"http://dbpedia.org/resource/Simon_P._Norton",1952-02-28
"http://dbpedia.org/resource/Antanas_Mockus",1952-03-25
"http://dbpedia.org/resource/Carlos_Castillo-Chavez",1952-03-29
"http://dbpedia.org/resource/V._S._Sunder",1952-04-06
"http://dbpedia.org/resource/Zbigniew_Marciniak",1952-04-09
"http://dbpedia.org/resource/Gauss_Moutinho_Cordeiro",1952-04-17
"http://dbpedia.org/resource/David_Goss",1952-04-20
"http://dbpedia.org/resource/Igor_Frenkel",1952-04-22
"http://dbpedia.org/resource/Leonid_Khachiyan",1952-05-03
"http://dbpedia.org/resource/Alfio_Quarteroni",1952-05-30
"http://dbpedia.org/resource/Jean-Paul_Delahaye",1952-06-29
"http://dbpedia.org/resource/Athanassios_S._Fokas",1952-06-30
"http://dbpedia.org/resource/David_Aldous",1952-07-13
"http://dbpedia.org/resource/Vladimir_Rokhlin_Jr.",1952-08-04
"http://dbpedia.org/resource/Gunnar_Carlsson",1952-08-22
"http://dbpedia.org/resource/Emil_J._Straube",1952-08-27
"http://dbpedia.org/resource/Patrick_Dehornoy",1952-09-11
"http://dbpedia.org/resource/Martin_Schlichenmaier",1952-10-09
"http://dbpedia.org/resource/Roger_Heath-Brown",1952-10-12
"http://dbpedia.org/resource/Yevgen_Zakharov",1952-11-12
"http://dbpedia.org/resource/Andrew_Beal",1952-11-29
"http://dbpedia.org/resource/John_D._Barrow",1952-11-29
"http://dbpedia.org/resource/David_Harbater",1952-12-19
"http://dbpedia.org/resource/Vaughan_Jones",1952-12-31
"http://dbpedia.org/resource/Daniel_Hershkowitz",1953-01-02
"http://dbpedia.org/resource/Andrei_Zelevinsky",1953-01-30
"http://dbpedia.org/resource/Rostislav_Grigorchuk",1953-02-23
"http://dbpedia.org/resource/Richard_Weber_(mathematician)",1953-02-25
"http://dbpedia.org/resource/Sorin_Popa",1953-03-24
"http://dbpedia.org/resource/Péter_Frankl",1953-03-26
"http://dbpedia.org/resource/Jean_Paul_Van_Bendegem",1953-03-28
"http://dbpedia.org/resource/Heinz_Engl",1953-03-28
"http://dbpedia.org/resource/Péter_Komjáth",1953-04-08
"http://dbpedia.org/resource/Andrew_Wiles",1953-04-11
"http://dbpedia.org/resource/Robert_Lazarsfeld",1953-04-15
"http://dbpedia.org/resource/Luc_Vinet",1953-04-16
"http://dbpedia.org/resource/Stephen_R._Doty",1953-04-16
"http://dbpedia.org/resource/Dragan_Marušič",1953-05-01
"http://dbpedia.org/resource/Terry_Lyons_(mathematician)",1953-05-04
"http://dbpedia.org/resource/Sy_Friedman",1953-05-06
"http://dbpedia.org/resource/Athene_Donald",1953-05-15
"http://dbpedia.org/resource/Mauro_Francaviglia",1953-06-22
"http://dbpedia.org/resource/Caryn_Navy",1953-07-05
"http://dbpedia.org/resource/Romanas_Januškevičius",1953-07-10
"http://dbpedia.org/resource/Imre_Z._Ruzsa",1953-07-23
"http://dbpedia.org/resource/Robert_Bryant_(mathematician)",1953-08-30
"http://dbpedia.org/resource/Ed_Perkins",1953-08-31
"http://dbpedia.org/resource/Endre_Boros",1953-09-21
"http://dbpedia.org/resource/Józef_H._Przytycki",1953-10-14
"http://dbpedia.org/resource/Bernard_Dacorogna",1953-10-15
"http://dbpedia.org/resource/M._Ram_Murty",1953-10-16
"http://dbpedia.org/resource/Helmut_Maier",1953-10-17
"http://dbpedia.org/resource/Loyiso_Nongxa",1953-10-22
"http://dbpedia.org/resource/Yuri_Kondratiev",1953-10-23
"http://dbpedia.org/resource/Charles_Colbourn",1953-10-24
"http://dbpedia.org/resource/Nassif_Ghoussoub",1953-11-09
"http://dbpedia.org/resource/Richard_Jozsa",1953-11-13
"http://dbpedia.org/resource/Glenn_H._Stevens",1953-11-20
"http://dbpedia.org/resource/Boris_Feigin",1953-11-20
"http://dbpedia.org/resource/Marc_Culler",1953-11-22
"http://dbpedia.org/resource/Nikolay_Morozkin",1953-11-27
"http://dbpedia.org/resource/Peter_Sarnak",1953-12-18
"http://dbpedia.org/resource/Michèle_Audin",1954-01-03
"http://dbpedia.org/resource/Daniel_Goldston",1954-01-04
"http://dbpedia.org/resource/Vladimir_Drinfeld",1954-02-14
"http://dbpedia.org/resource/Jean_Bourgain",1954-02-28
"http://dbpedia.org/resource/Qaiser_Mushtaq",1954-02-28
"http://dbpedia.org/resource/Lam_Siu-por",1954-03-28
"http://dbpedia.org/resource/Arantza_Urkaregi",1954-04-23
"http://dbpedia.org/resource/András_Sebő",1954-04-24
"http://dbpedia.org/resource/Chris_Rogers_(mathematician)",1954-04-29
"http://dbpedia.org/resource/Russel_E._Caflisch",1954-04-29
"http://dbpedia.org/resource/János_Pach",1954-05-03
"http://dbpedia.org/resource/Noah_Dana-Picard",1954-05-06
"http://dbpedia.org/resource/Nelson_Merentes",1954-05-06
"http://dbpedia.org/resource/Dima_Grigoriev",1954-05-10
"http://dbpedia.org/resource/Mythily_Ramaswamy",1954-06-06
"http://dbpedia.org/resource/Karlheinz_Brandenburg",1954-06-20
"http://dbpedia.org/resource/D.B._Singh",1954-06-23
"http://dbpedia.org/resource/Harold_P._Boas",1954-06-26
"http://dbpedia.org/resource/David_Gabai",1954-07-07
"http://dbpedia.org/resource/Gerd_Faltings",1954-07-28
"http://dbpedia.org/resource/Ingrid_Daubechies",1954-08-17
"http://dbpedia.org/resource/Cass_Sunstein",1954-09-21
"http://dbpedia.org/resource/Claude_Sabbah",1954-10-30
"http://dbpedia.org/resource/Alexander_Kostetsky",1954-11-14
"http://dbpedia.org/resource/Robert_F._Coleman",1954-11-22
"http://dbpedia.org/resource/Leonard_Mlodinow",1954-11-26
"http://dbpedia.org/resource/Dušan_Repovš",1954-11-30
"http://dbpedia.org/resource/José_F._Escobar",1954-12-20
"http://dbpedia.org/resource/Abbas_Bahri",1955-01-01
"http://dbpedia.org/resource/Yuval_Flicker",1955-01-03
"http://dbpedia.org/resource/Agnes_Wold",1955-01-07
"http://dbpedia.org/resource/Ronald_Does",1955-01-13
"http://dbpedia.org/resource/Alicia_Dickenstein",1955-01-17
"http://dbpedia.org/resource/Clive_Humby",1955-02-03
"http://dbpedia.org/resource/Jonathan_Partington",1955-02-04
"http://dbpedia.org/resource/Yitang_Zhang",1955-02-05
"http://dbpedia.org/resource/Stevo_Todorčević",1955-02-09
"http://dbpedia.org/resource/Nicholas_Shepherd-Barron",1955-03-17
"http://dbpedia.org/resource/T._R._Ramadas",1955-03-30
"http://dbpedia.org/resource/Philip_J._Hanlon",1955-04-10
"http://dbpedia.org/resource/W._Hugh_Woodin",1955-04-23
"http://dbpedia.org/resource/John_Nunn",1955-04-25
"http://dbpedia.org/resource/Janusz_Grabowski",1955-04-30
"http://dbpedia.org/resource/René_Schoof",1955-05-08
"http://dbpedia.org/resource/Svante_Janson",1955-05-21
"http://dbpedia.org/resource/Preda_Mihăilescu",1955-05-23
"http://dbpedia.org/resource/Károly_Bezdek",1955-05-28
"http://dbpedia.org/resource/F._Michael_Christ",1955-06-07
"http://dbpedia.org/resource/José_Bonet_Solves",1955-06-18
"http://dbpedia.org/resource/Stati_Statev",1955-06-19
"http://dbpedia.org/resource/Greg_Lawler",1955-07-14
"http://dbpedia.org/resource/Jan_Hogendijk",1955-07-21
"http://dbpedia.org/resource/Subhashis_Nag",1955-08-14
"http://dbpedia.org/resource/Efim_Zelmanov",1955-09-07
"http://dbpedia.org/resource/Marston_Conder",1955-09-09
