"subject_uri","subjectBirthDate","r_property","target"
"http://dbpedia.org/resource/James_Colliander",1967-06-22,"almaMater","http://dbpedia.org/resource/University_of_Illinois,_Urbana-Champaign"
"http://dbpedia.org/resource/Kevin_Ford_(mathematician)",1967-12-22,"almaMater","http://dbpedia.org/resource/California_State_University,_Chico"
"http://dbpedia.org/resource/Kevin_Ford_(mathematician)",1967-12-22,"almaMater","http://dbpedia.org/resource/University_of_Illinois_at_Urbana-Champaign"
"http://dbpedia.org/resource/Benson_Farb",1967-10-25,"institution","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/David_J._C._MacKay",1967-04-22,"institution","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/David_J._C._MacKay",1967-04-22,"institution","http://dbpedia.org/resource/Department_of_Energy_and_Climate_Change"
"http://dbpedia.org/resource/David_J._C._MacKay",1967-04-22,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Giuseppe_Melfi",1967-06-11,"institution","http://dbpedia.org/resource/University_of_Neuchâtel"
"http://dbpedia.org/resource/Giuseppe_Melfi",1967-06-11,"institution","http://dbpedia.org/resource/University_of_Applied_Sciences_Western_Switzerland"
"http://dbpedia.org/resource/Annette_Huber-Klawitter",1967-05-23,"institution","http://dbpedia.org/resource/University_of_Freiburg"
"http://dbpedia.org/resource/Annette_Huber-Klawitter",1967-05-23,"institution","http://dbpedia.org/resource/University_of_Leipzig"
"http://dbpedia.org/resource/Alberto_Cattaneo",1967-06-26,"institution","http://dbpedia.org/resource/University_of_Zurich"
"http://dbpedia.org/resource/Greg_Kuperberg",1967-07-04,"institution","http://dbpedia.org/resource/University_of_California,_Davis"
"http://dbpedia.org/resource/Greg_Kuperberg",1967-07-04,"institution","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Kevin_Ford_(mathematician)",1967-12-22,"institution","http://dbpedia.org/resource/University_of_Illinois_at_Urbana-Champaign"
"http://dbpedia.org/resource/Kevin_Ford_(mathematician)",1967-12-22,"institution","http://dbpedia.org/resource/University_of_South_Carolina"
"http://dbpedia.org/resource/Michael_Thaddeus",1967-01-12,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Michael_Thaddeus",1967-01-12,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Michael_Thaddeus",1967-01-12,"institution","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Michael_Thaddeus",1967-01-12,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/Sara_Billey",1968-02-06,"almaMater","http://dbpedia.org/resource/University_of_California,_San_Diego"
"http://dbpedia.org/resource/Sara_Billey",1968-02-06,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Bjorn_Poonen",1968-07-27,"almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Bjorn_Poonen",1968-07-27,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Julius_Borcea",1968-06-08,"almaMater","http://dbpedia.org/resource/Lund_University"
"http://dbpedia.org/resource/Wendelin_Werner",1968-09-23,"almaMater","http://dbpedia.org/resource/École_normale_supérieure_(Paris)"
"http://dbpedia.org/resource/Wendelin_Werner",1968-09-23,"almaMater","http://dbpedia.org/resource/Université_Pierre-et-Marie-Curie"
"http://dbpedia.org/resource/Kevin_Buzzard",1968-09-21,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Kevin_Buzzard",1968-09-21,"almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge"
"http://dbpedia.org/resource/Patrick_Brosnan",1968,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Dominic_Joyce",1968-04-08,"almaMater","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Sara_Billey",1968-02-06,"institution","http://dbpedia.org/resource/University_of_Washington"
"http://dbpedia.org/resource/Bjorn_Poonen",1968-07-27,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Wendelin_Werner",1968-09-23,"institution","http://dbpedia.org/resource/ETH_Zurich"
"http://dbpedia.org/resource/Dominic_Joyce",1968-04-08,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Bogdan_Suceavă",1969-09-27,"almaMater","http://dbpedia.org/resource/University_of_Bucharest"
"http://dbpedia.org/resource/Bogdan_Suceavă",1969-09-27,"almaMater","http://dbpedia.org/resource/Michigan_State_University"
"http://dbpedia.org/resource/Paul_Biran",1969-02-25,"almaMater","http://dbpedia.org/resource/Tel_Aviv_University"
"http://dbpedia.org/resource/Venansius_Baryamureeba",1969-05-18,"almaMater","http://dbpedia.org/resource/Makerere_University"
"http://dbpedia.org/resource/Venansius_Baryamureeba",1969-05-18,"almaMater","http://dbpedia.org/resource/University_of_Bergen"
"http://dbpedia.org/resource/Venansius_Baryamureeba",1969-05-18,"almaMater","http://dbpedia.org/resource/University_of_Trondheim"
"http://dbpedia.org/resource/Misha_Verbitsky",1969-06-20,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Andrei_Okounkov",1969-07-26,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Shinichi_Mochizuki",1969-03-29,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Alice_Guionnet",1969-05-24,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Raphaël_Cerf",1969-07-22,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Eilon_Solan",1969,"almaMater","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem"
"http://dbpedia.org/resource/Eilon_Solan",1969,"almaMater","http://dbpedia.org/resource/Tel_Aviv_University"
"http://dbpedia.org/resource/Jeremy_Kahn",1969-10-26,"almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Jeremy_Kahn",1969-10-26,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Kristin_Lauter",1969-12-08,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Raphaël_Rouquier",1969-12-09,"almaMater","http://dbpedia.org/resource/Paris_Diderot_University"
"http://dbpedia.org/resource/Pavel_Etingof",1969,"almaMater","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Bogdan_Suceavă",1969-09-27,"institution","http://dbpedia.org/resource/California_State_University,_Fullerton"
"http://dbpedia.org/resource/Paul_Biran",1969-02-25,"institution","http://dbpedia.org/resource/ETH_Zurich"
"http://dbpedia.org/resource/Misha_Verbitsky",1969-06-20,"institution","http://dbpedia.org/resource/University_of_Glasgow"
"http://dbpedia.org/resource/Misha_Verbitsky",1969-06-20,"institution","http://dbpedia.org/resource/Université_libre_de_Bruxelles"
"http://dbpedia.org/resource/Misha_Verbitsky",1969-06-20,"institution","http://dbpedia.org/resource/Independent_University_of_Moscow"
"http://dbpedia.org/resource/Misha_Verbitsky",1969-06-20,"institution","http://dbpedia.org/resource/Instituto_Nacional_de_Matemática_Pura_e_Aplicada"
"http://dbpedia.org/resource/Misha_Verbitsky",1969-06-20,"institution","http://dbpedia.org/resource/HSE_Faculty_of_Mathematics"
"http://dbpedia.org/resource/Andrei_Okounkov",1969-07-26,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Andrei_Okounkov",1969-07-26,"institution","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Andrei_Okounkov",1969-07-26,"institution","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Andrei_Okounkov",1969-07-26,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Andrei_Okounkov",1969-07-26,"institution","http://dbpedia.org/resource/National_Research_University_–_Higher_School_of_Economics"
"http://dbpedia.org/resource/Shinichi_Mochizuki",1969-03-29,"institution","http://dbpedia.org/resource/Kyoto_University"
"http://dbpedia.org/resource/Alice_Guionnet",1969-05-24,"institution","http://dbpedia.org/resource/École_normale_supérieure_de_Lyon"
"http://dbpedia.org/resource/Raphaël_Cerf",1969-07-22,"institution","http://dbpedia.org/resource/Paris-Sud_11_University"
"http://dbpedia.org/resource/Eilon_Solan",1969,"institution","http://dbpedia.org/resource/Tel_Aviv_University"
"http://dbpedia.org/resource/Jeremy_Kahn",1969-10-26,"institution","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/Jeremy_Kahn",1969-10-26,"institution","http://dbpedia.org/resource/Stony_Brook_University"
"http://dbpedia.org/resource/Jeremy_Kahn",1969-10-26,"institution","http://dbpedia.org/resource/Brown_University"
"http://dbpedia.org/resource/Kristin_Lauter",1969-12-08,"institution","http://dbpedia.org/resource/Facebook"
"http://dbpedia.org/resource/Kristin_Lauter",1969-12-08,"institution","http://dbpedia.org/resource/Microsoft_Research"
"http://dbpedia.org/resource/Raphaël_Rouquier",1969-12-09,"institution","http://dbpedia.org/resource/University_of_Leeds"
"http://dbpedia.org/resource/Raphaël_Rouquier",1969-12-09,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Raphaël_Rouquier",1969-12-09,"institution","http://dbpedia.org/resource/CNRS"
"http://dbpedia.org/resource/Raphaël_Rouquier",1969-12-09,"institution","http://dbpedia.org/resource/UCLA"
"http://dbpedia.org/resource/Pavel_Etingof",1969,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Brian_Conrad",1970-11-20,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Brian_Conrad",1970-11-20,"almaMater","http://dbpedia.org/resource/Harvard_College"
"http://dbpedia.org/resource/Peter_Balazs_(mathematician)",1970-12-11,"almaMater","http://dbpedia.org/resource/Universität_Wien"
"http://dbpedia.org/resource/Christopher_Hacon",1970-02-14,"almaMater","http://dbpedia.org/resource/University_of_California,_Los_Angeles"
"http://dbpedia.org/resource/Elon_Lindenstrauss",1970-08-01,"almaMater","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem"
"http://dbpedia.org/resource/Emmanuel_Grenier",1970-11-03,"almaMater","http://dbpedia.org/resource/Pierre_and_Marie_Curie_University"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"almaMater","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"almaMater","http://dbpedia.org/resource/Saint_Petersburg_State_University"
"http://dbpedia.org/resource/Ian_Agol",1970-05-13,"almaMater","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/Ian_Agol",1970-05-13,"almaMater","http://dbpedia.org/resource/University_of_California,_San_Diego"
"http://dbpedia.org/resource/Massimo_Marchiori",1970,"almaMater","http://dbpedia.org/resource/Università_di_Padova"
"http://dbpedia.org/resource/Massimo_Marchiori",1970,"almaMater","http://dbpedia.org/resource/Centrum_voor_Wiskunde_en_Informatica"
"http://dbpedia.org/resource/Ravi_Vakil",1970-02-22,"almaMater","http://dbpedia.org/resource/University_of_Toronto"
"http://dbpedia.org/resource/Ravi_Vakil",1970-02-22,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Brian_Conrad",1970-11-20,"institution","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Brian_Conrad",1970-11-20,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Brian_Conrad",1970-11-20,"institution","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Peter_Balazs_(mathematician)",1970-12-11,"institution","http://dbpedia.org/resource/Université_catholique_de_Louvain"
"http://dbpedia.org/resource/Peter_Balazs_(mathematician)",1970-12-11,"institution","http://dbpedia.org/resource/Acoustics_Research_Institute"
"http://dbpedia.org/resource/Peter_Balazs_(mathematician)",1970-12-11,"institution","http://dbpedia.org/resource/CNRS"
"http://dbpedia.org/resource/Christopher_Hacon",1970-02-14,"institution","http://dbpedia.org/resource/University_of_Utah"
"http://dbpedia.org/resource/Elon_Lindenstrauss",1970-08-01,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Elon_Lindenstrauss",1970-08-01,"institution","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem"
"http://dbpedia.org/resource/Emmanuel_Grenier",1970-11-03,"institution","http://dbpedia.org/resource/École_Polytechnique"
"http://dbpedia.org/resource/Emmanuel_Grenier",1970-11-03,"institution","http://dbpedia.org/resource/École_Normale_Supérieure_de_Lyon"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"institution","http://dbpedia.org/resource/University_of_Geneva"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"institution","http://dbpedia.org/resource/Max_Planck_Institute_for_Mathematics"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"institution","http://dbpedia.org/resource/Saint_Petersburg_State_University"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"institution","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"institution","http://dbpedia.org/resource/Royal_Institute_of_Technology"
"http://dbpedia.org/resource/Stanislav_Smirnov",1970-09-03,"institution","http://dbpedia.org/resource/Skolkovo_Institute_of_Science_and_Technology"
"http://dbpedia.org/resource/Akiko_Iwasaki",1970-09-13,"institution","http://dbpedia.org/resource/Howard_Hughes_Medical_Institute"
"http://dbpedia.org/resource/Akiko_Iwasaki",1970-09-13,"institution","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Ian_Agol",1970-05-13,"institution","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Ravi_Vakil",1970-02-22,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Ravi_Vakil",1970-02-22,"institution","http://dbpedia.org/resource/MIT"
"http://dbpedia.org/resource/Ravi_Vakil",1970-02-22,"institution","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Ruth_Lawrence",1971-08-02,"almaMater","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Aaron_Robertson_(mathematician)",1971-11-08,"almaMater","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Aaron_Robertson_(mathematician)",1971-11-08,"almaMater","http://dbpedia.org/resource/Temple_University"
"http://dbpedia.org/resource/Daniel_J._Bernstein",1971-10-29,"almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Daniel_J._Bernstein",1971-10-29,"almaMater","http://dbpedia.org/resource/New_York_University"
"http://dbpedia.org/resource/Xavier_Buff",1971-12-16,"almaMater","http://dbpedia.org/resource/University_of_Paris-Sud"
"http://dbpedia.org/resource/Ruth_Lawrence",1971-08-02,"institution","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Ruth_Lawrence",1971-08-02,"institution","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem"
"http://dbpedia.org/resource/Daniel_J._Bernstein",1971-10-29,"institution","http://dbpedia.org/resource/Ruhr_University_Bochum"
"http://dbpedia.org/resource/Daniel_J._Bernstein",1971-10-29,"institution","http://dbpedia.org/resource/University_of_Illinois_at_Chicago"
"http://dbpedia.org/resource/Daniel_J._Bernstein",1971-10-29,"institution","http://dbpedia.org/resource/Eindhoven_University_of_Technology"
"http://dbpedia.org/resource/Gan_Wee_Teck",1972-03-11,"almaMater","http://dbpedia.org/resource/Cambridge_University"
"http://dbpedia.org/resource/Gan_Wee_Teck",1972-03-11,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Giuseppe_Mingione",1972-08-28,"almaMater","http://dbpedia.org/resource/University_of_Naples_Federico_II"
"http://dbpedia.org/resource/Andrea_Malchiodi",1972-09-30,"almaMater","http://dbpedia.org/resource/International_School_for_Advanced_Studies"
"http://dbpedia.org/resource/Edray_Herber_Goins",1972-06-29,"almaMater","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/Edray_Herber_Goins",1972-06-29,"almaMater","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Ernest_S._Croot_III",1972-07-30,"almaMater","http://dbpedia.org/resource/University_of_Georgia"
"http://dbpedia.org/resource/Ernest_S._Croot_III",1972-07-30,"almaMater","http://dbpedia.org/resource/Centre_College"
"http://dbpedia.org/resource/Christopher_Skinner",1972-06-04,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Christopher_Skinner",1972-06-04,"almaMater","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Konstantin_Sonin",1972-02-22,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Ngô_Bảo_Châu",1972-06-28,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Ngô_Bảo_Châu",1972-06-28,"almaMater","http://dbpedia.org/resource/Université_de_Paris-Sud"
"http://dbpedia.org/resource/Serguei_Barannikov",1972-04-16,"almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Serguei_Barannikov",1972-04-16,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Benedikt_Löwe",1972,"almaMater","http://dbpedia.org/resource/Humboldt-Universität_zu_Berlin"
"http://dbpedia.org/resource/Benedikt_Löwe",1972,"almaMater","http://dbpedia.org/resource/University_of_Tübingen"
"http://dbpedia.org/resource/Tamás_Hausel",1972,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Tamás_Hausel",1972,"almaMater","http://dbpedia.org/resource/Eötvös_Loránd_University"
"http://dbpedia.org/resource/Trachette_Jackson",1972-07-24,"almaMater","http://dbpedia.org/resource/University_of_Washington"
"http://dbpedia.org/resource/Trachette_Jackson",1972-07-24,"almaMater","http://dbpedia.org/resource/Arizona_State_University"
"http://dbpedia.org/resource/Gan_Wee_Teck",1972-03-11,"institution","http://dbpedia.org/resource/National_University_of_Singapore"
"http://dbpedia.org/resource/Giuseppe_Mingione",1972-08-28,"institution","http://dbpedia.org/resource/University_of_Parma"
"http://dbpedia.org/resource/Andrea_Malchiodi",1972-09-30,"institution","http://dbpedia.org/resource/Scuola_Normale_Superiore_di_Pisa"
"http://dbpedia.org/resource/Edray_Herber_Goins",1972-06-29,"institution","http://dbpedia.org/resource/Pomona_College"
"http://dbpedia.org/resource/Konstantin_Sonin",1972-02-22,"institution","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Konstantin_Sonin",1972-02-22,"institution","http://dbpedia.org/resource/National_Research_University_–_Higher_School_of_Economics"
"http://dbpedia.org/resource/Ngô_Bảo_Châu",1972-06-28,"institution","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Ngô_Bảo_Châu",1972-06-28,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/Ngô_Bảo_Châu",1972-06-28,"institution","http://dbpedia.org/resource/Université_de_Paris-Sud"
"http://dbpedia.org/resource/Tamás_Hausel",1972,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Tamás_Hausel",1972,"institution","http://dbpedia.org/resource/University_of_Texas_at_Austin"
"http://dbpedia.org/resource/Tamás_Hausel",1972,"institution","http://dbpedia.org/resource/Miller_Institute"
"http://dbpedia.org/resource/Tamás_Hausel",1972,"institution","http://dbpedia.org/resource/École_Polytechnique_Fédérale_de_Lausanne"
"http://dbpedia.org/resource/Tamás_Hausel",1972,"institution","http://dbpedia.org/resource/Institute_of_Science_and_Technology_Austria"
"http://dbpedia.org/resource/Tamás_Hausel",1972,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study,_Princeton"
"http://dbpedia.org/resource/Scott_Sheffield",1973-10-20,"almaMater","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Matthias_Kohl",1973-08-04,"almaMater","http://dbpedia.org/resource/University_of_Bayreuth"
"http://dbpedia.org/resource/Matthias_Kohl",1973-08-04,"almaMater","http://dbpedia.org/resource/University_of_Jena"
"http://dbpedia.org/resource/Stefan_Nemirovski",1973-07-29,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Agata_Smoktunowicz",1973-10-12,"almaMater","http://dbpedia.org/resource/University_of_Warsaw"
"http://dbpedia.org/resource/Agata_Smoktunowicz",1973-10-12,"almaMater","http://dbpedia.org/resource/Polish_Academy_of_Sciences"
"http://dbpedia.org/resource/Alexander_Kuznetsov_(mathematician)",1973-11-01,"almaMater","http://dbpedia.org/resource/Moscow_State_School_57"
"http://dbpedia.org/resource/Alexander_Kuznetsov_(mathematician)",1973-11-01,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Kannan_Soundararajan",1973-12-27,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Kannan_Soundararajan",1973-12-27,"almaMater","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Olga_Holtz",1973-08-19,"almaMater","http://dbpedia.org/resource/University_of_Wisconsin–Madison"
"http://dbpedia.org/resource/Olga_Holtz",1973-08-19,"almaMater","http://dbpedia.org/resource/South_Ural_State_University"
"http://dbpedia.org/resource/David_Nadler_(mathematician)",1973,"almaMater","http://dbpedia.org/resource/Princeton"
"http://dbpedia.org/resource/David_Nadler_(mathematician)",1973,"almaMater","http://dbpedia.org/resource/Brown_University"
"http://dbpedia.org/resource/Daniela_Kühn",1973,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Daniela_Kühn",1973,"almaMater","http://dbpedia.org/resource/University_of_Hamburg"
"http://dbpedia.org/resource/Daniela_Kühn",1973,"almaMater","http://dbpedia.org/resource/Chemnitz_University_of_Technology"
"http://dbpedia.org/resource/Steven_G._Johnson",1973,"almaMater","http://dbpedia.org/resource/MIT"
"http://dbpedia.org/resource/Patricia_Hersh",1973,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Patricia_Hersh",1973,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Scott_Sheffield",1973-10-20,"institution","http://dbpedia.org/resource/MIT"
"http://dbpedia.org/resource/Stefan_Nemirovski",1973-07-29,"institution","http://dbpedia.org/resource/Steklov_Institute_of_Mathematics"
"http://dbpedia.org/resource/Stefan_Nemirovski",1973-07-29,"institution","http://dbpedia.org/resource/University_of_Bochum"
"http://dbpedia.org/resource/Alexander_Kuznetsov_(mathematician)",1973-11-01,"institution","http://dbpedia.org/resource/Steklov_Institute_of_Mathematics"
"http://dbpedia.org/resource/Alexander_Kuznetsov_(mathematician)",1973-11-01,"institution","http://dbpedia.org/resource/National_Research_University_–_Higher_School_of_Economics"
"http://dbpedia.org/resource/Kannan_Soundararajan",1973-12-27,"institution","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Kannan_Soundararajan",1973-12-27,"institution","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Olga_Holtz",1973-08-19,"institution","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Olga_Holtz",1973-08-19,"institution","http://dbpedia.org/resource/TU_Berlin"
"http://dbpedia.org/resource/David_Nadler_(mathematician)",1973,"institution","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/David_Nadler_(mathematician)",1973,"institution","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/David_Nadler_(mathematician)",1973,"institution","http://dbpedia.org/resource/Northwestern_University"
"http://dbpedia.org/resource/Patricia_Hersh",1973,"institution","http://dbpedia.org/resource/University_of_Oregon"
"http://dbpedia.org/resource/Patricia_Hersh",1973,"institution","http://dbpedia.org/resource/North_Carolina_State_University"
"http://dbpedia.org/resource/Patricia_Hersh",1973,"institution","http://dbpedia.org/resource/Indiana_University_Bloomington"
"http://dbpedia.org/resource/Pavel_Grinfeld",1974-02-10,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Pavel_Grinfeld",1974-02-10,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Peter_Friz",1974-04-20,"almaMater","http://dbpedia.org/resource/Part_III_of_the_Mathematical_Tripos"
"http://dbpedia.org/resource/Peter_Friz",1974-04-20,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Peter_Friz",1974-04-20,"almaMater","http://dbpedia.org/resource/École_Centrale_Paris"
"http://dbpedia.org/resource/Peter_Friz",1974-04-20,"almaMater","http://dbpedia.org/resource/TU_Wien"
"http://dbpedia.org/resource/Peter_Friz",1974-04-20,"almaMater","http://dbpedia.org/resource/New_York_University"
"http://dbpedia.org/resource/Chiu-Chu_Melissa_Liu",1974-12-15,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Chiu-Chu_Melissa_Liu",1974-12-15,"almaMater","http://dbpedia.org/resource/National_Taiwan_University"
"http://dbpedia.org/resource/Pavel_Grinfeld",1974-02-10,"institution","http://dbpedia.org/resource/Drexel_University"
"http://dbpedia.org/resource/Peter_Friz",1974-04-20,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Peter_Friz",1974-04-20,"institution","http://dbpedia.org/resource/Weierstrass_Institute"
"http://dbpedia.org/resource/Peter_Friz",1974-04-20,"institution","http://dbpedia.org/resource/Technical_University_of_Berlin"
"http://dbpedia.org/resource/Manjul_Bhargava",1974-08-08,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Manjul_Bhargava",1974-08-08,"institution","http://dbpedia.org/resource/Leiden_University"
"http://dbpedia.org/resource/Manjul_Bhargava",1974-08-08,"institution","http://dbpedia.org/resource/University_of_Hyderabad"
"http://dbpedia.org/resource/Alexei_Borodin",1975-06-30,"almaMater","http://dbpedia.org/resource/University_of_Pennsylvania"
"http://dbpedia.org/resource/Alexei_Borodin",1975-06-30,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Assaf_Naor",1975-05-07,"almaMater","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem"
"http://dbpedia.org/resource/Mark_D._McDonnell",1975-02-28,"almaMater","http://dbpedia.org/resource/University_of_Adelaide"
"http://dbpedia.org/resource/Roman_Bezrukavnikov",1975-07-01,"almaMater","http://dbpedia.org/resource/Brandeis_University"
"http://dbpedia.org/resource/Roman_Bezrukavnikov",1975-07-01,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Roman_Bezrukavnikov",1975-07-01,"almaMater","http://dbpedia.org/resource/Tel_Aviv_University"
"http://dbpedia.org/resource/Adam_Logan",1975,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Adam_Logan",1975,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/André_Neves",1975,"almaMater","http://dbpedia.org/resource/Stanford_University"
